%=============================================================================
% Daniel J. Greenhoe 
% Sunspot data file suitable for use with LaTeX PStricks / pst-plot
% For an example, see "sunspots_walsh_synth.tex"
% This file auto-generated using "sunspots.R" --- hand-editing not recommended
% Total RMS synthesis error using 225 coefficients =   0.49284014
% Basis vector length = 2048
%=============================================================================
[
  (1850.70700000, 131.82677872)
  (1850.79000000, 131.82677872)
  (1850.87400000, 131.82677872)
  (1850.95800000, 131.82677872)
  (1851.04200000, 131.82677872)
  (1851.12300000, 131.82677872)
  (1851.20400000, 131.82677872)
  (1851.28800000, 131.82677872)
  (1851.37100000, 121.42522525)
  (1851.45500000, 121.42522525)
  (1851.53800000, 121.42522525)
  (1851.62300000, 121.42522525)
  (1851.70700000, 121.42522525)
  (1851.79000000, 121.42522525)
  (1851.87400000, 121.42522525)
  (1851.95800000, 121.42522525)
  (1852.04200000,  99.18998672)
  (1852.12400000,  99.18998672)
  (1852.20600000,  99.18998672)
  (1852.29000000,  99.18998672)
  (1852.37300000,  99.18998672)
  (1852.45600000,  99.18998672)
  (1852.54000000,  99.18998672)
  (1852.62400000,  99.18998672)
  (1852.70800000,  96.76602223)
  (1852.79100000,  96.76602223)
  (1852.87400000,  96.76602223)
  (1852.95800000,  96.76602223)
  (1853.04200000,  96.76602223)
  (1853.12300000,  96.76602223)
  (1853.20400000,  96.76602223)
  (1853.28800000,  96.76602223)
  (1853.37100000,  62.61723195)
  (1853.45500000,  62.61723195)
  (1853.53800000,  62.61723195)
  (1853.62300000,  62.61723195)
  (1853.70700000,  62.61723195)
  (1853.79000000,  62.61723195)
  (1853.87400000,  62.61723195)
  (1853.95800000,  62.61723195)
  (1854.04200000,  43.74939614)
  (1854.12300000,  43.74939614)
  (1854.20400000,  43.74939614)
  (1854.28800000,  43.74939614)
  (1854.37100000,  43.74939614)
  (1854.45500000,  43.74939614)
  (1854.53800000,  43.74939614)
  (1854.62300000,  43.74939614)
  (1854.70700000,  20.27261231)
  (1854.79000000,  20.27261231)
  (1854.87400000,  20.27261231)
  (1854.95800000,  20.27261231)
  (1855.04200000,  20.27261231)
  (1855.12300000,  20.27261231)
  (1855.20400000,  20.27261231)
  (1855.28800000,  20.27261231)
  (1855.37100000,  11.73337680)
  (1855.45500000,  11.73337680)
  (1855.53800000,  11.73337680)
  (1855.62300000,  11.73337680)
  (1855.70700000,  11.73337680)
  (1855.79000000,  11.73337680)
  (1855.87400000,  11.73337680)
  (1855.95800000,  11.73337680)
  (1856.04200000,   5.08648664)
  (1856.12400000,   5.08648664)
  (1856.20600000,   5.08648664)
  (1856.29000000,   5.08648664)
  (1856.37300000,   5.08648664)
  (1856.45600000,   5.08648664)
  (1856.54000000,   5.08648664)
  (1856.62400000,   5.08648664)
  (1856.70800000,   7.93970882)
  (1856.79100000,   7.93970882)
  (1856.87400000,   7.93970882)
  (1856.95800000,   7.93970882)
  (1857.04200000,   7.93970882)
  (1857.12300000,   7.93970882)
  (1857.20400000,   7.93970882)
  (1857.28800000,   7.93970882)
  (1857.37100000,  57.07289429)
  (1857.45500000,  57.07289429)
  (1857.53800000,  57.07289429)
  (1857.62300000,  57.07289429)
  (1857.70700000,  57.07289429)
  (1857.79000000,  57.07289429)
  (1857.87400000,  57.07289429)
  (1857.95800000,  57.07289429)
  (1858.04200000,  84.75702256)
  (1858.12300000,  84.75702256)
  (1858.20400000,  84.75702256)
  (1858.28800000,  84.75702256)
  (1858.37100000,  84.75702256)
  (1858.45500000,  84.75702256)
  (1858.53800000,  84.75702256)
  (1858.62300000,  84.75702256)
  (1858.70700000, 157.96826218)
  (1858.79000000, 157.96826218)
  (1858.87400000, 157.96826218)
  (1858.95800000, 157.96826218)
  (1859.04200000, 157.96826218)
  (1859.12300000, 157.96826218)
  (1859.20400000, 157.96826218)
  (1859.28800000, 157.96826218)
  (1859.37100000, 187.87132248)
  (1859.45500000, 187.87132248)
  (1859.53800000, 187.87132248)
  (1859.62300000, 187.87132248)
  (1859.70700000, 187.87132248)
  (1859.79000000, 187.87132248)
  (1859.87400000, 187.87132248)
  (1859.95800000, 187.87132248)
  (1860.04200000, 192.25604527)
  (1860.12400000, 192.25604527)
  (1860.20600000, 192.25604527)
  (1860.29000000, 192.25604527)
  (1860.37300000, 192.25604527)
  (1860.45600000, 192.25604527)
  (1860.54000000, 192.25604527)
  (1860.62400000, 192.25604527)
  (1860.70800000, 172.04822381)
  (1860.79100000, 172.04822381)
  (1860.87400000, 172.04822381)
  (1860.95800000, 172.04822381)
  (1861.04200000, 172.04822381)
  (1861.12300000, 172.04822381)
  (1861.20400000, 172.04822381)
  (1861.28800000, 172.04822381)
  (1861.37100000, 137.25028447)
  (1861.45500000, 137.25028447)
  (1861.53800000, 137.25028447)
  (1861.62300000, 137.25028447)
  (1861.70700000, 137.25028447)
  (1861.79000000, 137.25028447)
  (1861.87400000, 137.25028447)
  (1861.95800000, 137.25028447)
  (1862.04200000, 128.32471704)
  (1862.12300000, 128.32471704)
  (1862.20400000, 128.32471704)
  (1862.28800000, 128.32471704)
  (1862.37100000, 128.32471704)
  (1862.45500000, 128.32471704)
  (1862.53800000, 128.32471704)
  (1862.62300000, 128.32471704)
  (1862.70700000,  93.37354509)
  (1862.79000000,  93.37354509)
  (1862.87400000,  93.37354509)
  (1862.95800000,  93.37354509)
  (1863.04200000,  93.37354509)
  (1863.12300000,  93.37354509)
  (1863.20400000,  93.37354509)
  (1863.28800000,  93.37354509)
  (1863.37100000,  79.81199466)
  (1863.45500000,  79.81199466)
  (1863.53800000,  79.81199466)
  (1863.62300000,  79.81199466)
  (1863.70700000,  79.81199466)
  (1863.79000000,  79.81199466)
  (1863.87400000,  79.81199466)
  (1863.95800000,  79.81199466)
  (1864.04200000,  94.12639703)
  (1864.12400000,  94.12639703)
  (1864.20600000,  94.12639703)
  (1864.29000000,  94.12639703)
  (1864.37300000,  94.12639703)
  (1864.45600000,  94.12639703)
  (1864.54000000,  94.12639703)
  (1864.62400000,  94.12639703)
  (1864.70800000,  77.18361683)
  (1864.79100000,  77.18361683)
  (1864.87400000,  77.18361683)
  (1864.95800000,  77.18361683)
  (1865.04200000,  77.18361683)
  (1865.12300000,  77.18361683)
  (1865.20400000,  77.18361683)
  (1865.28800000,  77.18361683)
  (1865.37100000,  42.40414796)
  (1865.45500000,  42.40414796)
  (1865.53800000,  42.40414796)
  (1865.62300000,  42.40414796)
  (1865.70700000,  42.40414796)
  (1865.79000000,  42.40414796)
  (1865.87400000,  42.40414796)
  (1865.95800000,  42.40414796)
  (1866.04200000,  41.60145672)
  (1866.12300000,  41.60145672)
  (1866.20400000,  41.60145672)
  (1866.28800000,  41.60145672)
  (1866.37100000,  41.60145672)
  (1866.45500000,  41.60145672)
  (1866.53800000,  41.60145672)
  (1866.62300000,  41.60145672)
  (1866.70700000,  14.01174451)
  (1866.79000000,  14.01174451)
  (1866.87400000,  14.01174451)
  (1866.95800000,  14.01174451)
  (1867.04200000,  14.01174451)
  (1867.12300000,  14.01174451)
  (1867.20400000,  14.01174451)
  (1867.28800000,  14.01174451)
  (1867.37100000,   6.47693071)
  (1867.45500000,   6.47693071)
  (1867.53800000,   6.47693071)
  (1867.62300000,   6.47693071)
  (1867.70700000,   6.47693071)
  (1867.79000000,   6.47693071)
  (1867.87400000,   6.47693071)
  (1867.95800000,   6.47693071)
