%=============================================================================
% Daniel J. Greenhoe 
% Sunspot data file suitable for use with LaTeX PStricks / pst-plot
% For an example, see "sunspots_walsh_synth.tex"
% This file auto-generated using "sunspots.R" --- hand-editing not recommended
% Total RMS synthesis error using 1 coefficients =   1.50526738
% Basis vector length = 2048
%=============================================================================
[
  (1850.70700000,  83.11284180)
  (1850.79000000,  83.11284180)
  (1850.87400000,  83.11284180)
  (1850.95800000,  83.11284180)
  (1851.04200000,  83.11284180)
  (1851.12300000,  83.11284180)
  (1851.20400000,  83.11284180)
  (1851.28800000,  83.11284180)
  (1851.37100000,  83.11284180)
  (1851.45500000,  83.11284180)
  (1851.53800000,  83.11284180)
  (1851.62300000,  83.11284180)
  (1851.70700000,  83.11284180)
  (1851.79000000,  83.11284180)
  (1851.87400000,  83.11284180)
  (1851.95800000,  83.11284180)
  (1852.04200000,  83.11284180)
  (1852.12400000,  83.11284180)
  (1852.20600000,  83.11284180)
  (1852.29000000,  83.11284180)
  (1852.37300000,  83.11284180)
  (1852.45600000,  83.11284180)
  (1852.54000000,  83.11284180)
  (1852.62400000,  83.11284180)
  (1852.70800000,  83.11284180)
  (1852.79100000,  83.11284180)
  (1852.87400000,  83.11284180)
  (1852.95800000,  83.11284180)
  (1853.04200000,  83.11284180)
  (1853.12300000,  83.11284180)
  (1853.20400000,  83.11284180)
  (1853.28800000,  83.11284180)
  (1853.37100000,  83.11284180)
  (1853.45500000,  83.11284180)
  (1853.53800000,  83.11284180)
  (1853.62300000,  83.11284180)
  (1853.70700000,  83.11284180)
  (1853.79000000,  83.11284180)
  (1853.87400000,  83.11284180)
  (1853.95800000,  83.11284180)
  (1854.04200000,  83.11284180)
  (1854.12300000,  83.11284180)
  (1854.20400000,  83.11284180)
  (1854.28800000,  83.11284180)
  (1854.37100000,  83.11284180)
  (1854.45500000,  83.11284180)
  (1854.53800000,  83.11284180)
  (1854.62300000,  83.11284180)
  (1854.70700000,  83.11284180)
  (1854.79000000,  83.11284180)
  (1854.87400000,  83.11284180)
  (1854.95800000,  83.11284180)
  (1855.04200000,  83.11284180)
  (1855.12300000,  83.11284180)
  (1855.20400000,  83.11284180)
  (1855.28800000,  83.11284180)
  (1855.37100000,  83.11284180)
  (1855.45500000,  83.11284180)
  (1855.53800000,  83.11284180)
  (1855.62300000,  83.11284180)
  (1855.70700000,  83.11284180)
  (1855.79000000,  83.11284180)
  (1855.87400000,  83.11284180)
  (1855.95800000,  83.11284180)
  (1856.04200000,  83.11284180)
  (1856.12400000,  83.11284180)
  (1856.20600000,  83.11284180)
  (1856.29000000,  83.11284180)
  (1856.37300000,  83.11284180)
  (1856.45600000,  83.11284180)
  (1856.54000000,  83.11284180)
  (1856.62400000,  83.11284180)
  (1856.70800000,  83.11284180)
  (1856.79100000,  83.11284180)
  (1856.87400000,  83.11284180)
  (1856.95800000,  83.11284180)
  (1857.04200000,  83.11284180)
  (1857.12300000,  83.11284180)
  (1857.20400000,  83.11284180)
  (1857.28800000,  83.11284180)
  (1857.37100000,  83.11284180)
  (1857.45500000,  83.11284180)
  (1857.53800000,  83.11284180)
  (1857.62300000,  83.11284180)
  (1857.70700000,  83.11284180)
  (1857.79000000,  83.11284180)
  (1857.87400000,  83.11284180)
  (1857.95800000,  83.11284180)
  (1858.04200000,  83.11284180)
  (1858.12300000,  83.11284180)
  (1858.20400000,  83.11284180)
  (1858.28800000,  83.11284180)
  (1858.37100000,  83.11284180)
  (1858.45500000,  83.11284180)
  (1858.53800000,  83.11284180)
  (1858.62300000,  83.11284180)
  (1858.70700000,  83.11284180)
  (1858.79000000,  83.11284180)
  (1858.87400000,  83.11284180)
  (1858.95800000,  83.11284180)
  (1859.04200000,  83.11284180)
  (1859.12300000,  83.11284180)
  (1859.20400000,  83.11284180)
  (1859.28800000,  83.11284180)
  (1859.37100000,  83.11284180)
  (1859.45500000,  83.11284180)
  (1859.53800000,  83.11284180)
  (1859.62300000,  83.11284180)
  (1859.70700000,  83.11284180)
  (1859.79000000,  83.11284180)
  (1859.87400000,  83.11284180)
  (1859.95800000,  83.11284180)
  (1860.04200000,  83.11284180)
  (1860.12400000,  83.11284180)
  (1860.20600000,  83.11284180)
  (1860.29000000,  83.11284180)
  (1860.37300000,  83.11284180)
  (1860.45600000,  83.11284180)
  (1860.54000000,  83.11284180)
  (1860.62400000,  83.11284180)
  (1860.70800000,  83.11284180)
  (1860.79100000,  83.11284180)
  (1860.87400000,  83.11284180)
  (1860.95800000,  83.11284180)
  (1861.04200000,  83.11284180)
  (1861.12300000,  83.11284180)
  (1861.20400000,  83.11284180)
  (1861.28800000,  83.11284180)
  (1861.37100000,  83.11284180)
  (1861.45500000,  83.11284180)
  (1861.53800000,  83.11284180)
  (1861.62300000,  83.11284180)
  (1861.70700000,  83.11284180)
  (1861.79000000,  83.11284180)
  (1861.87400000,  83.11284180)
  (1861.95800000,  83.11284180)
  (1862.04200000,  83.11284180)
  (1862.12300000,  83.11284180)
  (1862.20400000,  83.11284180)
  (1862.28800000,  83.11284180)
  (1862.37100000,  83.11284180)
  (1862.45500000,  83.11284180)
  (1862.53800000,  83.11284180)
  (1862.62300000,  83.11284180)
  (1862.70700000,  83.11284180)
  (1862.79000000,  83.11284180)
  (1862.87400000,  83.11284180)
  (1862.95800000,  83.11284180)
  (1863.04200000,  83.11284180)
  (1863.12300000,  83.11284180)
  (1863.20400000,  83.11284180)
  (1863.28800000,  83.11284180)
  (1863.37100000,  83.11284180)
  (1863.45500000,  83.11284180)
  (1863.53800000,  83.11284180)
  (1863.62300000,  83.11284180)
  (1863.70700000,  83.11284180)
  (1863.79000000,  83.11284180)
  (1863.87400000,  83.11284180)
  (1863.95800000,  83.11284180)
  (1864.04200000,  83.11284180)
  (1864.12400000,  83.11284180)
  (1864.20600000,  83.11284180)
  (1864.29000000,  83.11284180)
  (1864.37300000,  83.11284180)
  (1864.45600000,  83.11284180)
  (1864.54000000,  83.11284180)
  (1864.62400000,  83.11284180)
  (1864.70800000,  83.11284180)
  (1864.79100000,  83.11284180)
  (1864.87400000,  83.11284180)
  (1864.95800000,  83.11284180)
  (1865.04200000,  83.11284180)
  (1865.12300000,  83.11284180)
  (1865.20400000,  83.11284180)
  (1865.28800000,  83.11284180)
  (1865.37100000,  83.11284180)
  (1865.45500000,  83.11284180)
  (1865.53800000,  83.11284180)
  (1865.62300000,  83.11284180)
  (1865.70700000,  83.11284180)
  (1865.79000000,  83.11284180)
  (1865.87400000,  83.11284180)
  (1865.95800000,  83.11284180)
  (1866.04200000,  83.11284180)
  (1866.12300000,  83.11284180)
  (1866.20400000,  83.11284180)
  (1866.28800000,  83.11284180)
  (1866.37100000,  83.11284180)
  (1866.45500000,  83.11284180)
  (1866.53800000,  83.11284180)
  (1866.62300000,  83.11284180)
  (1866.70700000,  83.11284180)
  (1866.79000000,  83.11284180)
  (1866.87400000,  83.11284180)
  (1866.95800000,  83.11284180)
  (1867.04200000,  83.11284180)
  (1867.12300000,  83.11284180)
  (1867.20400000,  83.11284180)
  (1867.28800000,  83.11284180)
  (1867.37100000,  83.11284180)
  (1867.45500000,  83.11284180)
  (1867.53800000,  83.11284180)
  (1867.62300000,  83.11284180)
  (1867.70700000,  83.11284180)
  (1867.79000000,  83.11284180)
  (1867.87400000,  83.11284180)
  (1867.95800000,  83.11284180)
  (1868.04200000,  83.11284180)
  (1868.12400000,  83.11284180)
  (1868.20600000,  83.11284180)
