%=============================================================================
% Daniel J. Greenhoe 
% Sunspot eigen synthesis vector data using 1 coefficients
% File suitable for use with LaTeX PStricks
% For an example, see "sunspots_eigen_syn.tex"
% This file auto-generated using "sunspots.R" --- hand-editing not recommended
% Total RMS synthesis error using 1 coefficients =   1.28835277
%=============================================================================
[
  (1854.62300000,  39.86125538)
  (1854.70700000,  37.15742687)
  (1854.79000000,  34.55240324)
  (1854.87400000,  32.04949919)
  (1854.95800000,  29.65433260)
  (1855.04200000,  27.37290131)
  (1855.12300000,  25.21075440)
  (1855.20400000,  23.17364632)
  (1855.28800000,  21.26622966)
  (1855.37100000,  19.49245003)
  (1855.45500000,  17.85813206)
  (1855.53800000,  16.36784822)
  (1855.62300000,  15.02625997)
  (1855.70700000,  13.83683343)
  (1855.79000000,  12.80231901)
  (1855.87400000,  11.92542324)
  (1855.95800000,  11.20980449)
  (1856.04200000,  10.65709628)
  (1856.12400000,  10.26989132)
  (1856.20600000,  10.04870525)
  (1856.29000000,   9.99497236)
  (1856.37300000,  10.11017935)
  (1856.45600000,  10.39298779)
  (1856.54000000,  10.84355078)
  (1856.62400000,  11.46231745)
  (1856.70800000,  12.24675857)
  (1856.79100000,  13.19668786)
  (1856.87400000,  14.31173274)
  (1856.95800000,  15.58843065)
  (1857.04200000,  17.02465758)
  (1857.12300000,  18.61688025)
  (1857.20400000,  20.36239019)
  (1857.28800000,  22.25644654)
  (1857.37100000,  24.29631141)
  (1857.45500000,  26.47790485)
  (1857.53800000,  28.79611543)
  (1857.62300000,  31.24607072)
  (1857.70700000,  33.82224508)
  (1857.79000000,  36.51881056)
  (1857.87400000,  39.33003265)
  (1857.95800000,  42.24898657)
  (1858.04200000,  45.26955691)
  (1858.12300000,  48.38542290)
  (1858.20400000,  51.58945323)
  (1858.28800000,  54.87351851)
  (1858.37100000,  58.23045715)
  (1858.45500000,  61.65391989)
  (1858.53800000,  65.13477437)
  (1858.62300000,  68.66513357)
  (1858.70700000,  72.23755917)
  (1858.79000000,  75.84301094)
  (1858.87400000,  79.47296426)
  (1858.95800000,  83.11908204)
  (1859.04200000,  86.77390466)
  (1859.12300000,  90.42854319)
  (1859.20400000,  94.07467927)
  (1859.28800000,  97.70327533)
  (1859.37100000, 101.30664483)
  (1859.45500000, 104.87617374)
  (1859.53800000, 108.40342104)
  (1859.62300000, 111.87870084)
  (1859.70700000, 115.29437743)
  (1859.79000000, 118.64265688)
  (1859.87400000, 121.91558127)
  (1859.95800000, 125.10471831)
  (1860.04200000, 128.20346242)
  (1860.12400000, 131.20437182)
  (1860.20600000, 134.09900010)
  (1860.29000000, 136.88153404)
  (1860.37300000, 139.54489891)
  (1860.45600000, 142.08165140)
  (1860.54000000, 144.48634820)
  (1860.62400000, 146.75348659)
  (1860.70800000, 148.87685106)
  (1860.79100000, 150.85169802)
  (1860.87400000, 152.67278691)
  (1860.95800000, 154.33485308)
  (1861.04200000, 155.83461375)
  (1861.12300000, 157.16782494)
  (1861.20400000, 158.33079334)
  (1861.28800000, 159.32019926)
  (1861.37100000, 160.13382899)
  (1861.45500000, 160.76876166)
  (1861.53800000, 161.22370868)
  (1861.62300000, 161.49619999)
  (1861.70700000, 161.58496510)
  (1861.79000000, 161.49019539)
  (1861.87400000, 161.21200727)
  (1861.95800000, 160.75062348)
  (1862.04200000, 160.10560048)
  (1862.12300000, 159.27847633)
  (1862.20400000, 158.27097125)
  (1862.28800000, 157.08396355)
  (1862.37100000, 155.72017793)
  (1862.45500000, 154.18229143)
  (1862.53800000, 152.47394196)
  (1862.62300000, 150.59830630)
  (1862.70700000, 148.56021743)
  (1862.79000000, 146.36316297)
  (1862.87400000, 144.01194833)
  (1862.95800000, 141.51178990)
  (1863.04200000, 138.86805684)
  (1863.12300000, 136.08635967)
  (1863.20400000, 133.17369273)
  (1863.28800000, 130.13559099)
  (1863.37100000, 126.97930926)
  (1863.45500000, 123.71239139)
  (1863.53800000, 120.34195439)
  (1863.62300000, 116.87497675)
  (1863.70700000, 113.32047906)
  (1863.79000000, 109.68679481)
  (1863.87400000, 105.98077093)
  (1863.95800000, 102.21120560)
  (1864.04200000,  98.38718256)
  (1864.12400000,  94.51818777)
  (1864.20600000,  90.61232207)
  (1864.29000000,  86.67849670)
  (1864.37300000,  82.72605143)
  (1864.45600000,  78.76443615)
  (1864.54000000,  74.80348340)
  (1864.62400000,  70.85207597)
  (1864.70800000,  66.91987642)
  (1864.79100000,  63.01519482)
  (1864.87400000,  59.14826055)
  (1864.95800000,  55.32736323)
  (1865.04200000,  51.56185765)
  (1865.12300000,  47.86091192)
  (1865.20400000,  44.23314367)
  (1865.28800000,  40.68686076)
  (1865.37100000,  37.23163322)
  (1865.45500000,  33.87579675)
  (1865.53800000,  30.62713213)
  (1865.62300000,  27.49306020)
  (1865.70700000,  24.48147421)
  (1865.79000000,  21.59910187)
  (1865.87400000,  18.85374022)
  (1865.95800000,  16.25124018)
  (1866.04200000,  13.79826851)
  (1866.12300000,  11.50147680)
  (1866.20400000,   9.36649405)
  (1866.28800000,   7.39854607)
  (1866.37100000,   5.60318171)
  (1866.45500000,   3.98485425)
  (1866.53800000,   2.54701719)
  (1866.62300000,   1.29348766)
  (1866.70700000,   0.22743600)
  (1866.79000000,  -0.64797920)
  (1866.87400000,  -1.32989079)
  (1866.95800000,  -1.81740174)
  (1867.04200000,  -2.10825103)
  (1867.12300000,  -2.20168467)
  (1867.20400000,  -2.09627648)
  (1867.28800000,  -1.79225187)
  (1867.37100000,  -1.29102525)
  (1867.45500000,  -0.59304208)
  (1867.53800000,   0.30017546)
  (1867.62300000,   1.38765748)
  (1867.70700000,   2.66669484)
  (1867.79000000,   4.13489109)
  (1867.87400000,   5.78915886)
  (1867.95800000,   7.62601561)
  (1868.04200000,   9.64102222)
  (1868.12400000,  11.82966339)
  (1868.20600000,  14.18759549)
  (1868.29000000,  16.70918047)
  (1868.37300000,  19.38906700)
  (1868.45600000,  22.22147075)
  (1868.54000000,  25.20048936)
  (1868.62400000,  28.31830704)
  (1868.70800000,  31.56787343)
  (1868.79100000,  34.94250966)
  (1868.87400000,  38.43497155)
  (1868.95800000,  42.03601506)
  (1869.04200000,  45.73711949)
  (1869.12300000,  49.53068601)
  (1869.20400000,  53.40823993)
