%=============================================================================
% Daniel J. Greenhoe 
% Sunspot data file suitable for use with LaTeX PStricks / pst-plot
% For an example, see "sunspots_walsh_basis.tex"
% This file auto-generated using "sunspots.R" --- hand-editing not recommended
%=============================================================================
[
  (  0.00000000,   1.00000000)
  (  0.08333333,  -1.00000000)
  (  0.16666667,   1.00000000)
  (  0.25000000,  -1.00000000)
  (  0.33333333,   1.00000000)
  (  0.41666667,  -1.00000000)
  (  0.50000000,   1.00000000)
  (  0.58333333,  -1.00000000)
  (  0.66666667,   1.00000000)
  (  0.75000000,  -1.00000000)
  (  0.83333333,   1.00000000)
  (  0.91666667,  -1.00000000)
  (  1.00000000,   1.00000000)
  (  1.08333333,  -1.00000000)
  (  1.16666667,   1.00000000)
  (  1.25000000,  -1.00000000)
  (  1.33333333,   1.00000000)
  (  1.41666667,  -1.00000000)
  (  1.50000000,   1.00000000)
  (  1.58333333,  -1.00000000)
  (  1.66666667,   1.00000000)
  (  1.75000000,  -1.00000000)
  (  1.83333333,   1.00000000)
  (  1.91666667,  -1.00000000)
  (  2.00000000,   1.00000000)
  (  2.08333333,  -1.00000000)
  (  2.16666667,   1.00000000)
  (  2.25000000,  -1.00000000)
  (  2.33333333,   1.00000000)
  (  2.41666667,  -1.00000000)
  (  2.50000000,   1.00000000)
  (  2.58333333,  -1.00000000)
  (  2.66666667,   1.00000000)
  (  2.75000000,  -1.00000000)
  (  2.83333333,   1.00000000)
  (  2.91666667,  -1.00000000)
  (  3.00000000,   1.00000000)
  (  3.08333333,  -1.00000000)
  (  3.16666667,   1.00000000)
  (  3.25000000,  -1.00000000)
  (  3.33333333,   1.00000000)
  (  3.41666667,  -1.00000000)
  (  3.50000000,   1.00000000)
  (  3.58333333,  -1.00000000)
  (  3.66666667,   1.00000000)
  (  3.75000000,  -1.00000000)
  (  3.83333333,   1.00000000)
  (  3.91666667,  -1.00000000)
  (  4.00000000,   1.00000000)
  (  4.08333333,  -1.00000000)
  (  4.16666667,   1.00000000)
  (  4.25000000,  -1.00000000)
  (  4.33333333,   1.00000000)
  (  4.41666667,  -1.00000000)
  (  4.50000000,   1.00000000)
  (  4.58333333,  -1.00000000)
  (  4.66666667,   1.00000000)
  (  4.75000000,  -1.00000000)
  (  4.83333333,   1.00000000)
  (  4.91666667,  -1.00000000)
  (  5.00000000,   1.00000000)
  (  5.08333333,  -1.00000000)
  (  5.16666667,   1.00000000)
  (  5.25000000,  -1.00000000)
  (  5.33333333,   1.00000000)
  (  5.41666667,  -1.00000000)
  (  5.50000000,   1.00000000)
  (  5.58333333,  -1.00000000)
  (  5.66666667,   1.00000000)
  (  5.75000000,  -1.00000000)
  (  5.83333333,   1.00000000)
  (  5.91666667,  -1.00000000)
  (  6.00000000,   1.00000000)
  (  6.08333333,  -1.00000000)
  (  6.16666667,   1.00000000)
  (  6.25000000,  -1.00000000)
  (  6.33333333,   1.00000000)
  (  6.41666667,  -1.00000000)
  (  6.50000000,   1.00000000)
  (  6.58333333,  -1.00000000)
  (  6.66666667,   1.00000000)
  (  6.75000000,  -1.00000000)
  (  6.83333333,   1.00000000)
  (  6.91666667,  -1.00000000)
  (  7.00000000,   1.00000000)
  (  7.08333333,  -1.00000000)
  (  7.16666667,   1.00000000)
  (  7.25000000,  -1.00000000)
  (  7.33333333,   1.00000000)
  (  7.41666667,  -1.00000000)
  (  7.50000000,   1.00000000)
  (  7.58333333,  -1.00000000)
  (  7.66666667,   1.00000000)
  (  7.75000000,  -1.00000000)
  (  7.83333333,   1.00000000)
  (  7.91666667,  -1.00000000)
  (  8.00000000,   1.00000000)
  (  8.08333333,  -1.00000000)
  (  8.16666667,   1.00000000)
  (  8.25000000,  -1.00000000)
  (  8.33333333,   1.00000000)
  (  8.41666667,  -1.00000000)
  (  8.50000000,   1.00000000)
  (  8.58333333,  -1.00000000)
  (  8.66666667,   1.00000000)
  (  8.75000000,  -1.00000000)
  (  8.83333333,   1.00000000)
  (  8.91666667,  -1.00000000)
  (  9.00000000,   1.00000000)
  (  9.08333333,  -1.00000000)
  (  9.16666667,   1.00000000)
  (  9.25000000,  -1.00000000)
  (  9.33333333,   1.00000000)
  (  9.41666667,  -1.00000000)
  (  9.50000000,   1.00000000)
  (  9.58333333,  -1.00000000)
  (  9.66666667,   1.00000000)
  (  9.75000000,  -1.00000000)
  (  9.83333333,   1.00000000)
  (  9.91666667,  -1.00000000)
  ( 10.00000000,   1.00000000)
  ( 10.08333333,  -1.00000000)
  ( 10.16666667,   1.00000000)
  ( 10.25000000,  -1.00000000)
  ( 10.33333333,   1.00000000)
  ( 10.41666667,  -1.00000000)
  ( 10.50000000,   1.00000000)
  ( 10.58333333,  -1.00000000)
  ( 10.66666667,   1.00000000)
  ( 10.75000000,  -1.00000000)
  ( 10.83333333,   1.00000000)
  ( 10.91666667,  -1.00000000)
  ( 11.00000000,   1.00000000)
  ( 11.08333333,  -1.00000000)
  ( 11.16666667,   1.00000000)
  ( 11.25000000,  -1.00000000)
  ( 11.33333333,   1.00000000)
  ( 11.41666667,  -1.00000000)
  ( 11.50000000,   1.00000000)
  ( 11.58333333,  -1.00000000)
  ( 11.66666667,   1.00000000)
  ( 11.75000000,  -1.00000000)
  ( 11.83333333,   1.00000000)
  ( 11.91666667,  -1.00000000)
  ( 12.00000000,   1.00000000)
  ( 12.08333333,  -1.00000000)
  ( 12.16666667,   1.00000000)
  ( 12.25000000,  -1.00000000)
  ( 12.33333333,   1.00000000)
  ( 12.41666667,  -1.00000000)
  ( 12.50000000,   1.00000000)
  ( 12.58333333,  -1.00000000)
  ( 12.66666667,   1.00000000)
  ( 12.75000000,  -1.00000000)
  ( 12.83333333,   1.00000000)
  ( 12.91666667,  -1.00000000)
  ( 13.00000000,   1.00000000)
  ( 13.08333333,  -1.00000000)
  ( 13.16666667,   1.00000000)
  ( 13.25000000,  -1.00000000)
  ( 13.33333333,   1.00000000)
  ( 13.41666667,  -1.00000000)
  ( 13.50000000,   1.00000000)
  ( 13.58333333,  -1.00000000)
  ( 13.66666667,   1.00000000)
  ( 13.75000000,  -1.00000000)
  ( 13.83333333,   1.00000000)
  ( 13.91666667,  -1.00000000)
  ( 14.00000000,   1.00000000)
  ( 14.08333333,  -1.00000000)
  ( 14.16666667,   1.00000000)
  ( 14.25000000,  -1.00000000)
  ( 14.33333333,   1.00000000)
  ( 14.41666667,  -1.00000000)
  ( 14.50000000,   1.00000000)
  ( 14.58333333,  -1.00000000)
  ( 14.66666667,   1.00000000)
  ( 14.75000000,  -1.00000000)
  ( 14.83333333,   1.00000000)
  ( 14.91666667,  -1.00000000)
