%=============================================================================
% Daniel J. Greenhoe 
% Sunspot DFT synthesis vector data using 2 x 53 = 106 coefficients
% Sunspot data file suitable for use with LaTeX PStricks / pst-plot
% For an example, see "sunspots_dft_synth.tex"
% This file auto-generated using "sunspots.R" --- hand-editing not recommended
% Total RMS synthesis error using 53 coefficient pairs =   0.50287123
%=============================================================================
[
  (1854.62300000,  21.97224609)
  (1854.70700000,  22.51294349)
  (1854.79000000,  22.76839987)
  (1854.87400000,  22.73297704)
  (1854.95800000,  22.40738052)
  (1855.04200000,  21.79874332)
  (1855.12300000,  20.92057628)
  (1855.20400000,  19.79258653)
  (1855.28800000,  18.44036873)
  (1855.37100000,  16.89497661)
  (1855.45500000,  15.19238476)
  (1855.53800000,  13.37285309)
  (1855.62300000,  11.48020837)
  (1855.70700000,   9.56105898)
  (1855.79000000,   7.66395997)
  (1855.87400000,   5.83854672)
  (1855.95800000,   4.13465563)
  (1856.04200000,   2.60145031)
  (1856.12400000,   1.28657109)
  (1856.20600000,   0.23532513)
  (1856.29000000,  -0.51006732)
  (1856.37300000,  -0.91115620)
  (1856.45600000,  -0.93386236)
  (1856.54000000,  -0.54898550)
  (1856.62400000,   0.26738827)
  (1856.70800000,   1.53358456)
  (1856.79100000,   3.26214732)
  (1856.87400000,   5.45975413)
  (1856.95800000,   8.12723789)
  (1857.04200000,  11.25971041)
  (1857.12300000,  14.84678132)
  (1857.20400000,  18.87286347)
  (1857.28800000,  23.31755485)
  (1857.37100000,  28.15608530)
  (1857.45500000,  33.35981551)
  (1857.53800000,  38.89677530)
  (1857.62300000,  44.73222732)
  (1857.70700000,  50.82924327)
  (1857.79000000,  57.14927911)
  (1857.87400000,  63.65273744)
  (1857.95800000,  70.29950548)
  (1858.04200000,  77.04945877)
  (1858.12300000,  83.86292212)
  (1858.20400000,  90.70108075)
  (1858.28800000,  97.52633680)
  (1858.37100000, 104.30260756)
  (1858.45500000, 110.99556427)
  (1858.53800000, 117.57281164)
  (1858.62300000, 124.00401008)
  (1858.70700000, 130.26094436)
  (1858.79000000, 136.31754351)
  (1858.87400000, 142.14985812)
  (1858.95800000, 147.73600217)
  (1859.04200000, 153.05606691)
  (1859.12300000, 158.09201509)
  (1859.20400000, 162.82756362)
  (1859.28800000, 167.24806271)
  (1859.37100000, 171.34037924)
  (1859.45500000, 175.09279106)
  (1859.53800000, 178.49489856)
  (1859.62300000, 181.53755832)
  (1859.70700000, 184.21284266)
  (1859.79000000, 186.51402756)
  (1859.87400000, 188.43560994)
  (1859.95800000, 189.97335408)
  (1860.04200000, 191.12436522)
  (1860.12400000, 191.88718755)
  (1860.20600000, 192.26192212)
  (1860.29000000, 192.25035947)
  (1860.37300000, 191.85612086)
  (1860.45600000, 191.08480115)
  (1860.54000000, 189.94410617)
  (1860.62400000, 188.44397704)
  (1860.70800000, 186.59669424)
  (1860.79100000, 184.41695409)
  (1860.87400000, 181.92191147)
  (1860.95800000, 179.13118270)
  (1861.04200000, 176.06680416)
  (1861.12300000, 172.75314287)
  (1861.20400000, 169.21675677)
  (1861.28800000, 165.48620394)
  (1861.37100000, 161.59180124)
  (1861.45500000, 157.56533449)
  (1861.53800000, 153.43972375)
  (1861.62300000, 149.24864866)
  (1861.70700000, 145.02614006)
  (1861.79000000, 140.80614529)
  (1861.87400000, 136.62207546)
  (1861.95800000, 132.50634401)
  (1862.04200000, 128.48990588)
  (1862.12300000, 124.60180756)
  (1862.20400000, 120.86875762)
  (1862.28800000, 117.31472764)
  (1862.37100000, 113.96059263)
  (1862.45500000, 110.82381938)
  (1862.53800000, 107.91821013)
  (1862.62300000, 105.25370793)
  (1862.70700000, 102.83626855)
  (1862.79000000, 100.66780233)
  (1862.87400000,  98.74618783)
  (1862.95800000,  97.06535750)
  (1863.04200000,  95.61545384)
  (1863.12300000,  94.38305300)
  (1863.20400000,  93.35145111)
  (1863.28800000,  92.50100739)
  (1863.37100000,  91.80953659)
  (1863.45500000,  91.25274226)
  (1863.53800000,  90.80468172)
  (1863.62300000,  90.43825261)
  (1863.70700000,  90.12569074)
  (1863.79000000,  89.83906883)
  (1863.87400000,  89.55078571)
  (1863.95800000,  89.23403635)
  (1864.04200000,  88.86325310)
  (1864.12400000,  88.41451022)
  (1864.20600000,  87.86588404)
  (1864.29000000,  87.19776299)
  (1864.37300000,  86.39310286)
  (1864.45600000,  85.43762398)
  (1864.54000000,  84.31994892)
  (1864.62400000,  83.03168063)
  (1864.70800000,  81.56742238)
  (1864.79100000,  79.92474254)
  (1864.87400000,  78.10408840)
  (1864.95800000,  76.10865445)
  (1865.04200000,  73.94421155)
  (1865.12300000,  71.61890411)
  (1865.20400000,  69.14302316)
  (1865.28800000,  66.52876325)
  (1865.37100000,  63.78997134)
  (1865.45500000,  60.94189560)
  (1865.53800000,  58.00094159)
  (1865.62300000,  54.98444269)
  (1865.70700000,  51.91045058)
  (1865.79000000,  48.79755099)
  (1865.87400000,  45.66470800)
  (1865.95800000,  42.53113979)
  (1866.04200000,  39.41622649)
  (1866.12300000,  36.33945006)
  (1866.20400000,  33.32036442)
  (1866.28800000,  30.37859275)
  (1866.37100000,  27.53384793)
