%=============================================================================
% Daniel J. Greenhoe 
% Sunspot eigen synthesis vector data using 6 coefficients
% File suitable for use with LaTeX PStricks
% For an example, see "sunspots_eigen_syn.tex"
% This file auto-generated using "sunspots.R" --- hand-editing not recommended
% Total RMS synthesis error using 6 coefficients =   1.00646978
%=============================================================================
[
  (1854.62300000,  27.26087322)
  (1854.70700000,  25.10427684)
  (1854.79000000,  23.08582646)
  (1854.87400000,  21.20653804)
  (1854.95800000,  19.46812533)
  (1855.04200000,  17.87669441)
  (1855.12300000,  16.43467764)
  (1855.20400000,  15.14818564)
  (1855.28800000,  14.01771545)
  (1855.37100000,  13.04478340)
  (1855.45500000,  12.23516278)
  (1855.53800000,  11.59125356)
  (1855.62300000,  11.11360428)
  (1855.70700000,  10.80465546)
  (1855.79000000,  10.66408408)
  (1855.87400000,  10.69406683)
  (1855.95800000,  10.89651129)
  (1856.04200000,  11.27035268)
  (1856.12400000,  11.81536682)
  (1856.20600000,  12.52881264)
  (1856.29000000,  13.40974005)
  (1856.37300000,  14.45592250)
  (1856.45600000,  15.66488511)
  (1856.54000000,  17.03216612)
  (1856.62400000,  18.55792222)
  (1856.70800000,  20.23521779)
  (1856.79100000,  22.06286675)
  (1856.87400000,  24.03772545)
  (1856.95800000,  26.15517086)
  (1857.04200000,  28.40895664)
  (1857.12300000,  30.79256224)
  (1857.20400000,  33.30219946)
  (1857.28800000,  35.93087388)
  (1857.37100000,  38.67438527)
  (1857.45500000,  41.52530054)
  (1857.53800000,  44.47698029)
  (1857.62300000,  47.52135896)
  (1857.70700000,  50.65155041)
  (1857.79000000,  53.86013293)
  (1857.87400000,  57.14023549)
  (1857.95800000,  60.48246072)
  (1858.04200000,  63.88020969)
  (1858.12300000,  67.32480682)
  (1858.20400000,  70.80898510)
  (1858.28800000,  74.32331834)
  (1858.37100000,  77.86013951)
  (1858.45500000,  81.40953051)
  (1858.53800000,  84.96423666)
  (1858.62300000,  88.51708585)
  (1858.70700000,  92.05847734)
  (1858.79000000,  95.57976470)
  (1858.87400000,  99.07290118)
  (1858.95800000, 102.52905154)
  (1859.04200000, 105.93960653)
  (1859.12300000, 109.29721191)
  (1859.20400000, 112.59439881)
  (1859.28800000, 115.82297577)
  (1859.37100000, 118.97521160)
  (1859.45500000, 122.04353818)
  (1859.53800000, 125.02028142)
  (1859.62300000, 127.89832871)
  (1859.70700000, 130.67094818)
  (1859.79000000, 133.33093822)
  (1859.87400000, 135.87265571)
  (1859.95800000, 138.28955452)
  (1860.04200000, 140.57566511)
  (1860.12400000, 142.72610941)
  (1860.20600000, 144.73527149)
  (1860.29000000, 146.59864632)
  (1860.37300000, 148.31181930)
  (1860.45600000, 149.87095664)
  (1860.54000000, 151.27204618)
  (1860.62400000, 152.51081648)
  (1860.70800000, 153.58381231)
  (1860.79100000, 154.49056851)
  (1860.87400000, 155.22744021)
  (1860.95800000, 155.79282303)
  (1861.04200000, 156.18545277)
  (1861.12300000, 156.40563877)
  (1861.20400000, 156.45136238)
  (1861.28800000, 156.32301602)
  (1861.37100000, 156.02125569)
  (1861.45500000, 155.54559094)
  (1861.53800000, 154.89657972)
  (1861.62300000, 154.07602510)
  (1861.70700000, 153.08787620)
  (1861.79000000, 151.93405736)
  (1861.87400000, 150.61750019)
