%========================================================================
% Daniel J. Greenhoe 
% file: d2_psi.dat 
% number of data points = 768
% plot file for Daubechies-2 wavelet function 
% 2011 July 23 Saturday 03:15:27 AM (GMT) 
% The command \fileplot{d2_psi.dat} may be used in a LaTeX environment for plotting data.
% \fileplot is available in the LaTeX PSTricks package.
% Reference: http://www.ctan.org/pkg/pstricks
%========================================================================
[
( 0.0000000000,-0.0001368423)
( 0.0039113429,-0.0172899643)
( 0.0078226858,-0.0253379232)
( 0.0117340287,-0.0300319336)
( 0.0156453716,-0.0371191733)
( 0.0195567145,-0.0393238886)
( 0.0234680574,-0.0439683250)
( 0.0273794003,-0.0495114492)
( 0.0312907432,-0.0543668179)
( 0.0352020860,-0.0547492428)
( 0.0391134289,-0.0575713887)
( 0.0430247718,-0.0612922225)
( 0.0469361147,-0.0643717924)
( 0.0508474576,-0.0687596308)
( 0.0547588005,-0.0724937478)
( 0.0586701434,-0.0759870622)
( 0.0625814863,-0.0796181685)
( 0.0664928292,-0.0786665842)
( 0.0704041721,-0.0801547210)
( 0.0743155150,-0.0825415456)
( 0.0782268579,-0.0842871063)
( 0.0821382008,-0.0873409354)
( 0.0860495437,-0.0897410433)
( 0.0899608866,-0.0919003485)
( 0.0938722295,-0.0942439373)
( 0.0977835724,-0.0977860477)
( 0.1016949153,-0.1006744369)
( 0.1056062581,-0.1033220233)
( 0.1095176010,-0.1061414359)
( 0.1134289439,-0.1086102991)
( 0.1173402868,-0.1112543263)
( 0.1212516297,-0.1139628764)
( 0.1251629726,-0.1165880136)
( 0.1290743155,-0.1146598668)
( 0.1329856584,-0.1151714411)
( 0.1368970013,-0.1165817031)
( 0.1408083442,-0.1173507013)
( 0.1447196871,-0.1194279680)
( 0.1486310300,-0.1208515134)
( 0.1525423729,-0.1220342561)
( 0.1564537158,-0.1234012824)
( 0.1603650587,-0.1259668303)
( 0.1642764016,-0.1278786569)
( 0.1681877445,-0.1295496809)
( 0.1720990874,-0.1313925310)
( 0.1760104302,-0.1328848316)
( 0.1799217731,-0.1345522963)
( 0.1838331160,-0.1362842839)
( 0.1877444589,-0.1379793503)
( 0.1916558018,-0.1409023449)
( 0.1955671447,-0.1431716182)
( 0.1994784876,-0.1452000889)
( 0.2033898305,-0.1474003857)
( 0.2073011734,-0.1492501330)
( 0.2112125163,-0.1512750444)
( 0.2151238592,-0.1533644786)
( 0.2190352021,-0.1554045343)
( 0.2229465450,-0.1571234470)
( 0.2268578879,-0.1590175239)
( 0.2307692308,-0.1609761236)
