%========================================================================
% Daniel J. Greenhoe 
% file: arbitrary_coef4_psi.dat 
% number of data points = 8193
% Arbitrary 4 coefficient wavelet function 
% 2021 August 28 Saturday  (GMT) 
% The command \fileplot{arbitrary_coef4_psi.dat} may be used in a LaTeX environment for plotting data.
% \fileplot is available in the LaTeX PSTricks package.
% Reference: http://www.ctan.org/pkg/pstricks
%========================================================================
[
( 0.0000000000, 0.0000000000)
( 0.0003662109, 0.0000018816)
( 0.0007324219, 0.0000056449)
( 0.0010986328, 0.0000100353)
( 0.0014648438, 0.0000169348)
( 0.0018310547, 0.0000238339)
( 0.0021972656, 0.0000301060)
( 0.0025634766, 0.0000401404)
( 0.0029296875, 0.0000508044)
( 0.0032958984, 0.0000614651)
( 0.0036621094, 0.0000715018)
( 0.0040283203, 0.0000784005)
( 0.0043945312, 0.0000903180)
( 0.0047607422, 0.0001059949)
( 0.0051269531, 0.0001204213)
( 0.0054931641, 0.0001379804)
( 0.0058593750, 0.0001524133)
( 0.0062255859, 0.0001668309)
( 0.0065917969, 0.0001843952)
( 0.0069580078, 0.0001988200)
( 0.0073242188, 0.0002145053)
( 0.0076904297, 0.0002264209)
( 0.0080566406, 0.0002352015)
( 0.0084228516, 0.0002514992)
( 0.0087890625, 0.0002709539)
( 0.0091552734, 0.0002941411)
( 0.0095214844, 0.0003179847)
( 0.0098876953, 0.0003355426)
( 0.0102539062, 0.0003612639)
( 0.0106201172, 0.0003907254)
( 0.0109863281, 0.0004139413)
( 0.0113525391, 0.0004390235)
( 0.0117187500, 0.0004572400)
( 0.0120849609, 0.0004753994)
( 0.0124511719, 0.0005004926)
( 0.0128173828, 0.0005236890)
( 0.0131835938, 0.0005531857)
( 0.0135498047, 0.0005788888)
( 0.0139160156, 0.0005964599)
( 0.0142822266, 0.0006202737)
( 0.0146484375, 0.0006435159)
( 0.0150146484, 0.0006629327)
( 0.0153808594, 0.0006792626)
( 0.0157470703, 0.0006886690)
( 0.0161132812, 0.0007056044)
( 0.0164794922, 0.0007300346)
( 0.0168457031, 0.0007544976)
( 0.0172119141, 0.0007858348)
( 0.0175781250, 0.0008128617)
( 0.0179443359, 0.0008435172)
( 0.0183105469, 0.0008824232)
( 0.0186767578, 0.0009156530)
( 0.0190429688, 0.0009539540)
( 0.0194091797, 0.0009846705)
( 0.0197753906, 0.0010066278)
( 0.0201416016, 0.0010429399)
( 0.0205078125, 0.0010837917)
( 0.0208740234, 0.0011282075)
( 0.0212402344, 0.0011721761)
( 0.0216064453, 0.0012022806)
( 0.0219726562, 0.0012418239)
( 0.0223388672, 0.0012850359)
( 0.0227050781, 0.0013170704)
( 0.0230712891, 0.0013496742)
( 0.0234375000, 0.0013717200)
( 0.0238037109, 0.0013935749)
( 0.0241699219, 0.0014261982)
( 0.0245361328, 0.0014581435)
( 0.0249023438, 0.0015014779)
( 0.0252685547, 0.0015409440)
( 0.0256347656, 0.0015710669)
( 0.0260009766, 0.0016148791)
( 0.0263671875, 0.0016595570)
( 0.0267333984, 0.0017001911)
( 0.0270996094, 0.0017366665)
( 0.0274658203, 0.0017586288)
( 0.0278320312, 0.0017893798)
( 0.0281982422, 0.0018275478)
( 0.0285644531, 0.0018608210)
( 0.0289306641, 0.0018996650)
( 0.0292968750, 0.0019305477)
( 0.0296630859, 0.0019573916)
( 0.0300292969, 0.0019887980)
( 0.0303955078, 0.0020132659)
( 0.0307617188, 0.0020377878)
( 0.0311279297, 0.0020547198)
( 0.0314941406, 0.0020660069)
( 0.0318603516, 0.0020884949)
( 0.0322265625, 0.0021168132)
( 0.0325927734, 0.0021523900)
( 0.0329589844, 0.0021901039)
( 0.0333251953, 0.0022189192)
( 0.0336914062, 0.0022634928)
( 0.0340576172, 0.0023154103)
( 0.0344238281, 0.0023575045)
( 0.0347900391, 0.0024038720)
( 0.0351562500, 0.0024385850)
( 0.0355224609, 0.0024765778)
( 0.0358886719, 0.0025305515)
( 0.0362548828, 0.0025812697)
( 0.0366210938, 0.0026472695)
( 0.0369873047, 0.0027054984)
( 0.0373535156, 0.0027469589)
( 0.0377197266, 0.0028044835)
( 0.0380859375, 0.0028618620)
( 0.0384521484, 0.0029111683)
( 0.0388183594, 0.0029540116)
( 0.0391845703, 0.0029791056)
( 0.0395507812, 0.0030198834)
( 0.0399169922, 0.0030754778)
( 0.0402832031, 0.0031288197)
( 0.0406494141, 0.0031951643)
( 0.0410156250, 0.0032513752)
( 0.0413818359, 0.0033104905)
( 0.0417480469, 0.0033846225)
( 0.0421142578, 0.0034466819)
( 0.0424804688, 0.0035165283)
( 0.0428466797, 0.0035710286)
( 0.0432128906, 0.0036068418)
( 0.0435791016, 0.0036630113)
( 0.0439453125, 0.0037254717)
( 0.0443115234, 0.0037908624)
( 0.0446777344, 0.0038551076)
( 0.0450439453, 0.0038977949)
( 0.0454101562, 0.0039512111)
( 0.0457763672, 0.0040080775)
( 0.0461425781, 0.0040490225)
( 0.0465087891, 0.0040891533)
( 0.0468750000, 0.0041151601)
( 0.0472412109, 0.0041405767)
( 0.0476074219, 0.0041807247)
( 0.0479736328, 0.0042213527)
( 0.0483398438, 0.0042785946)
( 0.0487060547, 0.0043317528)
( 0.0490722656, 0.0043744304)
( 0.0494384766, 0.0044380885)
( 0.0498046875, 0.0045044337)
( 0.0501708984, 0.0045660547)
( 0.0505371094, 0.0046228320)
( 0.0509033203, 0.0046585885)
( 0.0512695312, 0.0047132006)
( 0.0516357422, 0.0047824414)
( 0.0520019531, 0.0048446372)
( 0.0523681641, 0.0049184651)
( 0.0527343750, 0.0049786710)
( 0.0531005859, 0.0050339035)
( 0.0534667969, 0.0051005733)
( 0.0538330078, 0.0051539045)
( 0.0541992188, 0.0052099995)
( 0.0545654297, 0.0052507377)
( 0.0549316406, 0.0052758863)
